landscape	model	rep	simulation_year	target	empirical_year	locality	n_draws	mean_FROH	median_draw_FROH	sd_sampling	q025_sampling	q975_sampling	min_draw_FROH	max_draw_FROH	empirical_FROH
skane_only	Kexp1p3_D120	rep003	1956	ESkane_hist	1956	Degeberga	100	0.0426212186406808	0.0176290282786191	0.0566749322033247	0.00387268369347165	0.212521687398694	0	0.215067379025554	0.0084
skane_only	Kexp1p3_D120	rep003	2020	ESkane_mod	2021	Fästan	100	0.0658686233087584	0.0320829878684027	0.0704279088950829	0.00589365366654565	0.260977803461792	0.003673930120095	0.302779616900245	0.016125
skane_only	Kexp1p3_D120	rep003	2020	SESkane_mod	2022	SE Skåne	100	0.0313322483869628	0.0294303951130103	0.0229136194502813	0.00311291377700751	0.0892369800920191	0.00211541079018433	0.0966515270444561	0.1537142857
skane_only	Kexp1p3_D120	rep003	2020	WSkane_mod	2021	Silvåkra	100	0.0279204106129926	0.0181552538120709	0.0304641336214058	0.00491349150759269	0.133272934106803	0.00148817201935234	0.149504522846756	0.061375
skane_only	Kexp1p3_D120	rep004	1951	WSkane_hist	1951	Torna Hällestad	100	0.014246183719735	0.0112136354097797	0.01327948064392	0.00183385155009746	0.0571006088394914	0	0.0653640049894665	0.0082
skane_only	Kexp1p3_D120	rep004	1956	ESkane_hist	1956	Degeberga	100	0.0194748974373953	0.0131918356494397	0.0204661337282541	0.00180835880774042	0.0703700347115105	0	0.113776012908858	0.0084
skane_only	Kexp1p3_D120	rep004	2020	ESkane_mod	2021	Fästan	100	0.0309650649024726	0.0159679236554396	0.0376862352811581	0.00377506076593197	0.144511240625705	0	0.180686273993317	0.016125
skane_only	Kexp1p3_D120	rep004	2020	SESkane_mod	2022	SE Skåne	100	0.0599009308732725	0.0270276776205861	0.0541686483939797	0.00464263806033688	0.175681325240698	0.00279736485323744	0.201052152427011	0.1537142857
skane_only	Kexp1p3_D120	rep004	2020	WSkane_mod	2021	Silvåkra	100	0.0225651744673436	0.0165281210906811	0.0177763364452155	0.00478793992579845	0.0692958471796917	0.00206016794386039	0.0890217481633351	0.061375
skane_only	Kexp1p3_D120	rep005	1951	WSkane_hist	1951	Torna Hällestad	100	0.0146151954780158	0.0102598552215937	0.0167085717513261	0.000881072312814821	0.0730361722893715	0	0.0954725565138275	0.0082
skane_only	Kexp1p3_D120	rep005	1956	ESkane_hist	1956	Degeberga	100	0.0216688291441369	0.012421526972812	0.032166274742711	0.00220687749337103	0.128601255558106	0	0.201275236242232	0.0084
