landscape	model	rep	simulation_year	target	target_region	locality	empirical_population	empirical_year	match_type	model_x	model_y	radius	total_snapshot_N	available	required	enough	nearest_distance	females_in_pool	males_in_pool	source_file
no_oland	Kexp1p3_D120	rep001	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	20506	106	8	TRUE	0.329938149508079	56	50	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep002	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	21206	118	8	TRUE	0.164390324987925	54	64	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep003	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19600	83	8	TRUE	0.373098446220917	38	45	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep004	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	20716	98	8	TRUE	0.330661250275835	49	49	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep005	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19749	86	8	TRUE	0.442354585309647	40	46	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep001	1900	NSmaland_hist_1900proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	37760	0	3	FALSE	8.56265880937188	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year1900_positions.tsv
no_oland	Kexp1p3_D120	rep002	1900	NSmaland_hist_1900proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	35873	1	3	FALSE	2.8562827555792	1	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year1900_positions.tsv
no_oland	Kexp1p3_D120	rep003	1900	NSmaland_hist_1900proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	39398	1	3	FALSE	2.79481501315058	1	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year1900_positions.tsv
no_oland	Kexp1p3_D120	rep004	1900	NSmaland_hist_1900proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	41235	1	3	FALSE	2.4672700515335	1	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year1900_positions.tsv
no_oland	Kexp1p3_D120	rep005	1900	NSmaland_hist_1900proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	37540	0	3	FALSE	7.12194399684383	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year1900_positions.tsv
no_oland	Kexp1p3_D120	rep001	1951	NSmaland_hist_1951proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	32284	0	3	FALSE	8.13801546257507	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep002	1951	NSmaland_hist_1951proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	31223	0	3	FALSE	18.6476599099409	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep003	1951	NSmaland_hist_1951proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	31716	0	3	FALSE	6.18803035723722	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep004	1951	NSmaland_hist_1951proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	34107	0	3	FALSE	9.4604408897866	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep005	1951	NSmaland_hist_1951proxy	NSmaland	Hjelmseryd	NSmaland1936	1936	historical_proxy	158.075012210963	216.528186581316	4	32495	1	3	FALSE	1.67121683307996	1	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep001	2020	NSmaland_mod	NSmaland	Götafors	NSmaland2021	2021	nearest	136.618653142765	234.953750995047	4	20506	0	6	FALSE	54.217828161636	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep002	2020	NSmaland_mod	NSmaland	Götafors	NSmaland2021	2021	nearest	136.618653142765	234.953750995047	4	21206	0	6	FALSE	59.7863482500741	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep003	2020	NSmaland_mod	NSmaland	Götafors	NSmaland2021	2021	nearest	136.618653142765	234.953750995047	4	19600	0	6	FALSE	49.9061258737516	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep004	2020	NSmaland_mod	NSmaland	Götafors	NSmaland2021	2021	nearest	136.618653142765	234.953750995047	4	20716	0	6	FALSE	48.1256548786094	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep005	2020	NSmaland_mod	NSmaland	Götafors	NSmaland2021	2021	nearest	136.618653142765	234.953750995047	4	19749	0	6	FALSE	54.4496240660236	0	0	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep001	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	20506	84	7	TRUE	0.681245130228257	46	38	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep002	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	21206	63	7	TRUE	0.919805896222763	32	31	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep003	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19600	86	7	TRUE	0.220214590764368	52	34	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep004	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	20716	96	7	TRUE	0.194592741805838	47	49	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep005	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19749	66	7	TRUE	0.416610507114462	32	34	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep001	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	32284	202	5	TRUE	0.187216834949475	96	106	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep002	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	31223	206	5	TRUE	0.186670499311315	95	111	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep003	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	31716	155	5	TRUE	0.255292565801117	74	81	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep004	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	34107	215	5	TRUE	0.219462461091759	104	111	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep005	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	32495	180	5	TRUE	0.0709901734556857	84	96	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year1951_positions.tsv
no_oland	Kexp1p3_D120	rep001	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	20506	128	8	TRUE	0.267621415451504	72	56	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep002	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	21206	135	8	TRUE	0.233981875716799	74	61	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep003	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19600	131	8	TRUE	0.637738741320589	62	69	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep004	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	20716	132	8	TRUE	0.343054195156088	68	64	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
no_oland	Kexp1p3_D120	rep005	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19749	160	8	TRUE	0.571429346090826	85	75	sampling/no_oland/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep001	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	26393	189	5	TRUE	0.209249207553736	100	89	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep001_year1956_positions.tsv
skane_only	Kexp1p2_D120	rep002	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	25944	151	5	TRUE	0.505532114170514	82	69	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep002_year1956_positions.tsv
skane_only	Kexp1p2_D120	rep003	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	26364	176	5	TRUE	0.440505303151783	90	86	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep003_year1956_positions.tsv
skane_only	Kexp1p2_D120	rep004	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	26334	178	5	TRUE	0.309504065328929	75	103	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep004_year1956_positions.tsv
skane_only	Kexp1p2_D120	rep005	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	25059	190	5	TRUE	0.24047341823558	88	102	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep005_year1956_positions.tsv
skane_only	Kexp1p2_D120	rep001	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19708	112	8	TRUE	0.34174493335746	50	62	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep002	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19456	103	8	TRUE	0.129230605867952	49	54	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep003	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19958	131	8	TRUE	0.237788463883902	62	69	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep004	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19268	98	8	TRUE	0.467091138436195	46	52	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep005	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	19783	115	8	TRUE	0.455329853662881	66	49	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep001	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19708	63	7	TRUE	0.250827198333759	42	21	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep002	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19456	92	7	TRUE	0.252263151391707	53	39	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep003	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19958	75	7	TRUE	0.446591685297848	36	39	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep004	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19268	96	7	TRUE	0.1222140624213	52	44	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep005	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	19783	63	7	TRUE	0.232820979810618	32	31	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep001	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	26179	217	5	TRUE	0.159064008843055	112	105	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep001_year1951_positions.tsv
skane_only	Kexp1p2_D120	rep002	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	26137	206	5	TRUE	0.160522075155493	103	103	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep002_year1951_positions.tsv
skane_only	Kexp1p2_D120	rep003	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	26284	231	5	TRUE	0.224315521154453	114	117	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep003_year1951_positions.tsv
skane_only	Kexp1p2_D120	rep004	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	26421	187	5	TRUE	0.433493061791013	99	88	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep004_year1951_positions.tsv
skane_only	Kexp1p2_D120	rep005	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	25811	230	5	TRUE	0.222320458959783	117	113	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep005_year1951_positions.tsv
skane_only	Kexp1p2_D120	rep001	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19708	169	8	TRUE	0.163442728691408	82	87	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep002	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19456	154	8	TRUE	0.377943666500677	78	76	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep003	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19958	169	8	TRUE	0.274990591390024	74	95	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep004	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19268	152	8	TRUE	0.413429108251764	74	78	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p2_D120	rep005	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	19783	154	8	TRUE	0.347772955361652	82	72	sampling/skane_only/Kexp1p2_D120/Kexp1p2_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep001	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	23449	162	5	TRUE	0.0682250883541275	87	75	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep001_year1956_positions.tsv
skane_only	Kexp1p3_D120	rep002	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	23099	140	5	TRUE	0.36351748396504	60	80	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep002_year1956_positions.tsv
skane_only	Kexp1p3_D120	rep003	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	23382	154	5	TRUE	0.382765172001764	75	79	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep003_year1956_positions.tsv
skane_only	Kexp1p3_D120	rep004	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	23896	173	5	TRUE	0.406070365309238	95	78	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep004_year1956_positions.tsv
skane_only	Kexp1p3_D120	rep005	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	23670	175	5	TRUE	0.420431692867076	84	91	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep005_year1956_positions.tsv
skane_only	Kexp1p3_D120	rep001	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	16605	86	8	TRUE	0.322427030867441	41	45	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep002	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	17342	66	8	TRUE	0.0543127706704717	33	33	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep003	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	17342	105	8	TRUE	0.0451912778715744	54	51	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep004	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	16732	101	8	TRUE	0.117882886270253	49	52	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep005	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	17111	101	8	TRUE	0.401232172714571	55	46	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep001	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	16605	80	7	TRUE	0.542235714767879	48	32	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep002	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	17342	65	7	TRUE	0.403447312419601	31	34	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep003	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	17342	77	7	TRUE	0.484724925748595	40	37	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep004	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	16732	60	7	TRUE	0.381768452210518	28	32	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep005	2020	SESkane_mod	SESkane	SE Skåne	SESkane2022	2022	nearest	133.209781315013	22.9388974435185	4	17111	84	7	TRUE	0.392814336553569	42	42	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep001	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	23373	180	5	TRUE	0.288785384032348	105	75	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep001_year1951_positions.tsv
skane_only	Kexp1p3_D120	rep002	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	22738	190	5	TRUE	0.362595682273229	96	94	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep002_year1951_positions.tsv
skane_only	Kexp1p3_D120	rep003	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	23541	198	5	TRUE	0.412941382453687	94	104	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep003_year1951_positions.tsv
skane_only	Kexp1p3_D120	rep004	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	23660	187	5	TRUE	0.209043780887555	96	91	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep004_year1951_positions.tsv
skane_only	Kexp1p3_D120	rep005	1951	WSkane_hist	WSkane	Torna Hällestad	WSkane1951	1951	exact	95.0650785338744	52.9978217183044	4	23615	232	5	TRUE	0.333175259014912	141	91	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep005_year1951_positions.tsv
skane_only	Kexp1p3_D120	rep001	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	16605	129	8	TRUE	0.432485435657229	66	63	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep002	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	17342	126	8	TRUE	0.37277245734471	61	65	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep003	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	17342	122	8	TRUE	0.0901752785235472	68	54	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep004	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	16732	102	8	TRUE	0.327115200706761	49	53	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p3_D120	rep005	2020	WSkane_mod	WSkane	Silvåkra	WSkane2021	2021	nearest	99.0710858812329	52.0426413302852	4	17111	118	8	TRUE	0.150051236694497	59	59	sampling/skane_only/Kexp1p3_D120/Kexp1p3_D120_rep005_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep001	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	19226	181	5	TRUE	0.170330840371975	91	90	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep001_year1956_positions.tsv
skane_only	Kexp1p5_D120	rep002	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	19252	165	5	TRUE	0.157783661285782	91	74	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep002_year1956_positions.tsv
skane_only	Kexp1p5_D120	rep003	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	19763	153	5	TRUE	0.295530220649222	82	71	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep003_year1956_positions.tsv
skane_only	Kexp1p5_D120	rep004	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	18900	129	5	TRUE	0.330290380067429	69	60	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep004_year1956_positions.tsv
skane_only	Kexp1p5_D120	rep005	1956	ESkane_hist	ESkane	Degeberga	ESkane1956	1956	exact	133.161463064353	68.4164000857053	4	19213	145	5	TRUE	0.024984895979285	68	77	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep005_year1956_positions.tsv
skane_only	Kexp1p5_D120	rep001	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	12401	73	8	TRUE	0.259287524412427	37	36	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep001_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep002	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	13006	45	8	TRUE	0.0950337159619219	21	24	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep002_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep003	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	12628	63	8	TRUE	0.38998173204384	35	28	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep003_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep004	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	12405	66	8	TRUE	0.273460924343272	42	24	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep004_year2020_positions.tsv
skane_only	Kexp1p5_D120	rep005	2020	ESkane_mod	ESkane	Fästan	ESkane2021	2021	nearest	137.719496089832	62.1208780544636	4	12615	80	8	TRUE	0.526734707496242	34	46	sampling/skane_only/Kexp1p5_D120/Kexp1p5_D120_rep005_year2020_positions.tsv
