sit_uid	sit_name	segment_number	seg_uid	reg_code	geo_uid	epsg_3006_geom	sum	count_per_1000m	date	year	week	day_of_year	segment_length
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	3	7.72358754828964	2014-06-25	2014	26	176	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	1	2.57452918276321	2014-07-05	2014	27	186	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	1	2.57452918276321	2015-07-01	2015	27	182	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	3	7.72358754828964	2015-07-16	2015	29	197	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	6	15.4471750965793	2016-06-20	2016	25	172	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	1	2.57452918276321	2017-07-06	2017	27	187	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	7	18.0217042793425	2018-06-16	2018	24	167	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	4	10.2981167310529	2019-05-31	2019	22	151	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	1	2.57452918276321	2019-06-25	2019	26	176	388.420534012635
37	Lammakulla Mellangård	2	69	OGot	2506	0102000020BE0B00002100000084BFB6FD5B911B410C77530E8EFE5741F2AC856F29911B41CA3FBF6C8EFE57416CC61C4BFC901B4154252EA58EFE574182AF3121E4901B410A9072498EFE57412537DCE5DD901B41AE1C032A8DFE5741BFFB6875E0901B41E68844B88AFE57412D8EB6BDD9901B417BAB8CF786FE5741CE053B1DBE901B41BB5D2E2B84FE5741B0B80CB5A5901B417B64CE7E82FE5741700B2BD590901B41909840A383FE57415094276388901B410E197BD686FE5741A9FB723B8C901B41C3FB1E588BFE5741C286B96A86901B414250C8798CFE57418719E56F5F901B41FB9079718DFE57414090BF7426901B417216B1CC8EFE5741F2A3D919BA8F1B4129C9EC408FFE5741953ECFE0928F1B416157FCE78EFE5741D398816F718F1B413B464B3D8DFE5741C3C26707628F1B41B8BB2A5F8BFE5741943FCEE3618F1B41AC17CD9E8AFE5741D8AC71C9738F1B4196E8FFAA89FE574142CBD211B38F1B4186AB63CF89FE57411A5BD959E08F1B4180C54E578AFE57419B4C655DFE8F1B41EFAD76C189FE57410AF24DFC21901B411F5D68E986FE57410E99278F39901B4125F6931384FE5741FCCB27A23B901B4109648A007FFE5741B6B204462F901B41E379F0517DFE574152AA891802901B41CFC04A5A7DFE57418B58010CE48F1B41B1AE0BC07DFE5741B06FDE69898F1B41EACF05507CFE57416867F49A258F1B414B924F217AFE5741729A9104EF8E1B41ACE6C17A79FE5741	1	2.57452918276321	2024-06-24	2024	26	176	388.420534012635
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	1	3.6585178715578	2012-06-26	2012	26	178	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	2	7.31703574311559	2013-06-24	2013	26	175	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	2	7.31703574311559	2014-06-08	2014	23	159	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	4	14.6340714862312	2014-06-25	2014	26	176	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	1	3.6585178715578	2015-07-16	2015	29	197	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	4	14.6340714862312	2016-06-20	2016	25	172	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	1	3.6585178715578	2017-07-06	2017	27	187	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	2	7.31703574311559	2018-06-03	2018	22	154	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	1	3.6585178715578	2019-05-31	2019	22	151	273.334731469878
37	Lammakulla Mellangård	3	68	OGot	2507	0102000020BE0B000011000000729A9104EF8E1B41ACE6C17A79FE5741C6F2E664648E1B41EFCACFD377FE57415BA2F77A008E1B415A06D91475FE5741727A7FDCD58D1B417F9E76AB72FE5741AE04A441C98D1B41541F37AC6FFE5741BF3956BFDD8D1B41F883BA766CFE57417774E30D018E1B4124EDCBED67FE5741BC91BD77368E1B4188C89A9163FE574194BBF0FB598E1B4112023A2960FE57410E113D67538E1B410AE3D8285DFE5741C8D508E1408E1B41DEB8FABA5AFE57412BBFC374138E1B41A58AB27259FE5741D2D17F25CE8D1B416189724F59FE5741F9E93230A48D1B41026AD4775AFE574184D4B6F3898D1B419E6C322F5FFE574105FC15C66C8D1B4145054E4764FE5741920FC8AE5A8D1B413197C74465FE5741	2	7.31703574311559	2019-06-25	2019	26	176	273.334731469878
37	Lammakulla Mellangård	4	67	OGot	2508	0102000020BE0B000018000000920FC8AE5A8D1B413197C74465FE57412C3A7906438D1B41D4363F9066FE57413697A6F2F18C1B41871FFEEF67FE5741410DC3877F8C1B41DA08573568FE5741088678DB128C1B41CDE9D5F866FE5741DCB4D159608B1B41D136BCC762FE574191C07C95F68A1B4140036BFA60FE5741EE72D713BD8A1B41A7ED52845FFE57415947B5B0A18A1B4139999F085EFE57419B4AB6F0798A1B41260353DE5AFE57419AF7265C1C8A1B418E0C28CF59FE5741B499382297891B4180C5FB2556FE57415B94E86345891B41E9F405F453FE5741485A390F1E891B410EAEDB0A53FE5741FFD09EBB23891B413B22CB2851FE5741B5AF1AD862891B413A2A9E5C50FE57410B62F678C3891B418FEC4D9B51FE5741B3D69A3D248A1B41E81F609A53FE57416DFF8C10708A1B4142BDC15D56FE574179D07CA4B28A1B41DEEA420258FE574105F75C1B168B1B41A16EF24F58FE5741D8262883738B1B411C32AB6E58FE5741D668F382D18B1B4137D7FDBE5BFE5741A8BEBA39F98B1B41799635B95EFE5741	1	2.007142319854	2013-06-24	2013	26	175	498.220773937316
37	Lammakulla Mellangård	4	67	OGot	2508	0102000020BE0B000018000000920FC8AE5A8D1B413197C74465FE57412C3A7906438D1B41D4363F9066FE57413697A6F2F18C1B41871FFEEF67FE5741410DC3877F8C1B41DA08573568FE5741088678DB128C1B41CDE9D5F866FE5741DCB4D159608B1B41D136BCC762FE574191C07C95F68A1B4140036BFA60FE5741EE72D713BD8A1B41A7ED52845FFE57415947B5B0A18A1B4139999F085EFE57419B4AB6F0798A1B41260353DE5AFE57419AF7265C1C8A1B418E0C28CF59FE5741B499382297891B4180C5FB2556FE57415B94E86345891B41E9F405F453FE5741485A390F1E891B410EAEDB0A53FE5741FFD09EBB23891B413B22CB2851FE5741B5AF1AD862891B413A2A9E5C50FE57410B62F678C3891B418FEC4D9B51FE5741B3D69A3D248A1B41E81F609A53FE57416DFF8C10708A1B4142BDC15D56FE574179D07CA4B28A1B41DEEA420258FE574105F75C1B168B1B41A16EF24F58FE5741D8262883738B1B411C32AB6E58FE5741D668F382D18B1B4137D7FDBE5BFE5741A8BEBA39F98B1B41799635B95EFE5741	3	6.021426959562	2014-06-08	2014	23	159	498.220773937316
37	Lammakulla Mellangård	4	67	OGot	2508	0102000020BE0B000018000000920FC8AE5A8D1B413197C74465FE57412C3A7906438D1B41D4363F9066FE57413697A6F2F18C1B41871FFEEF67FE5741410DC3877F8C1B41DA08573568FE5741088678DB128C1B41CDE9D5F866FE5741DCB4D159608B1B41D136BCC762FE574191C07C95F68A1B4140036BFA60FE5741EE72D713BD8A1B41A7ED52845FFE57415947B5B0A18A1B4139999F085EFE57419B4AB6F0798A1B41260353DE5AFE57419AF7265C1C8A1B418E0C28CF59FE5741B499382297891B4180C5FB2556FE57415B94E86345891B41E9F405F453FE5741485A390F1E891B410EAEDB0A53FE5741FFD09EBB23891B413B22CB2851FE5741B5AF1AD862891B413A2A9E5C50FE57410B62F678C3891B418FEC4D9B51FE5741B3D69A3D248A1B41E81F609A53FE57416DFF8C10708A1B4142BDC15D56FE574179D07CA4B28A1B41DEEA420258FE574105F75C1B168B1B41A16EF24F58FE5741D8262883738B1B411C32AB6E58FE5741D668F382D18B1B4137D7FDBE5BFE5741A8BEBA39F98B1B41799635B95EFE5741	1	2.007142319854	2014-07-05	2014	27	186	498.220773937316
